Ticker(Editable),Symbols,CSVSymbol,1 Year Returns,2 Year Returns,5 Year Returns,10 Year Returns,,,,Date Modified
PWP,PWP,PWP,0.09191919192,1.070881226,1.070881226,1.070881226,,,,
CENT,CENT,CENT,-0.09061488673,-0.08914100486,0.1150793651,1.706260032,,,,
CENTA,CENTA,CENTA,-0.0546923555,-0.0875824835,0.1110299489,1.358139535,,,,
VITL,VITL,VITL,0.172684019,2.615185505,0.06426212852,0.06426212852,,,,
PLUS,PLUS,PLUS,-0.2680212375,0.1247254471,0.9880754298,2.680184805,,,,
FINV,FINV,FINV,0.3610619469,0.538,3.577380952,3.577380952,,,,
NIC,NIC,NIC,0.369161331,0.8871527778,1.381595764,1.381595764,,,,
MTX,MTX,MTX,-0.1773892152,0.1391866913,0.2518789356,0.2722956235,,,,
AORT,AORT,AORT,0.6043137255,1.689677844,1.212547323,3.239378238,,,,
SVV,SVV,SVV,0.2535612536,-0.3146417445,-0.3146417445,-0.3146417445,,,,
KSS,KSS,KSS,-0.1336032389,-0.1665043817,-0.1197943445,-0.6287139449,,,,
SCS,SCS,SCS,0.2713414634,0.5095022624,0.7178166838,-0.06292134831,,,,
LION,LION,LION,0,0,0,0,,,,
LQDA,LQDA,LQDA,1.16798419,2.499202552,3.344554455,3.344554455,,,,
LZ,LZ,LZ,0.5918674699,0.006666666667,0.006666666667,0.006666666667,,,,
NNE,NNE,NNE,2.089985486,2.089985486,2.089985486,2.089985486,,,,
COUR,COUR,COUR,0.4974619289,-0.3586956522,-0.3586956522,-0.3586956522,,,,
AGM,AGM,AGM,-0.01631303389,0.1329820998,1.761293317,5.650149031,,,,
CXM,CXM,CXM,0.03534031414,-0.4445224719,-0.4445224719,-0.4445224719,,,,
CTRI,CTRI,CTRI,0.3360501567,0.3360501567,0.3360501567,0.3360501567,,,,
OUST,OUST,OUST,3.757234727,5.051124744,5.051124744,5.051124744,,,,
SKWD,SKWD,SKWD,0.1726671565,0.7247838617,0.7247838617,0.7247838617,,,,
PRCH,PRCH,PRCH,10.72368421,22.76,0.6378676471,0.6378676471,,,,
DNLI,DNLI,DNLI,-0.555408971,-0.3869940882,-0.6163915766,-0.6163915766,,,,
MCRI,MCRI,MCRI,0.3351861427,0.6421303657,1.281139576,4.892184826,,,,
NSP,NSP,NSP,-0.4144797422,-0.463170114,-0.2158162479,1.393882353,,,,
JJSF,JJSF,JJSF,-0.4212231911,-0.4031111381,-0.2378772597,-0.1439651416,,,,
TRUP,TRUP,TRUP,0.001416765053,0.5388243832,-0.4204700738,4.268322981,,,,
BLBD,BLBD,BLBD,0.1160680529,2.015321757,4.178947368,4.874626866,,,,
PARR,PARR,PARR,1.047174986,0.0864628821,4.339055794,0.8782083543,,,,
CSGS,CSGS,CSGS,0.3893242957,0.2795552087,0.6135301353,1.157565789,,,,
ARDT,ARDT,ARDT,-0.3054263566,-0.3054263566,-0.3054263566,-0.3054263566,,,,
BTE,BTE,BTE,-0.2113564669,-0.4033412888,6.575757576,-0.1830065359,,,,
CCS,CCS,CCS,-0.376177394,-0.04634768262,0.6815657234,2.212733704,,,,
TNK,TNK,TNK,-0.06511142061,0.3158539574,4.061262959,-0.004080118694,,,,
IRDM,IRDM,IRDM,-0.4100914324,-0.6319459117,-0.2947368421,1.83713355,,,,
VOYG,VOYG,VOYG,0,0,0,0,,,,
ARLO,ARLO,ARLO,0.4172901081,0.62226451,2.330078125,2.330078125,,,,
HMN,HMN,HMN,0.3059360731,0.5532926001,0.3870869961,0.3435114504,,,,
SONO,SONO,SONO,0.1789883268,0.1789883268,0.06241234222,0.06241234222,,,,
DYN,DYN,DYN,-0.6056886228,0.5190311419,-0.4013636364,-0.4013636364,,,,
AGM.A,AGM.A,AGM.A,0,0,0,0,,,,
QMMM,QMMM,QMMM,14.4723127,14.4723127,14.4723127,14.4723127,,,,
NTCT,NTCT,NTCT,0.2002781641,-0.06870503597,0.2223796034,-0.272752809,,,,
CDTX,CDTX,CDTX,7.224698236,3.565979381,0.481270903,-0.6442570281,,,,
FLNC,FLNC,FLNC,-0.5,-0.5074889868,-0.5074889868,-0.5074889868,,,,
CERT,CERT,CERT,0.07102803738,-0.1878100638,-0.1878100638,-0.1878100638,,,,
QDEL,QDEL,QDEL,-0.4119850187,-0.6270262717,-0.8643594044,0.3886576483,,,,
TPB,TPB,TPB,1.297252487,3.114976665,2.398388227,2.398388227,,,,
BKV,BKV,BKV,0,0,0,0,,,,
LUNR,LUNR,LUNR,0.307591623,1.649867374,1.649867374,1.649867374,,,,
PGNY,PGNY,PGNY,0.2653061224,-0.3473684211,-0.2417889588,-0.2417889588,,,,
XIFR,XIFR,XIFR,-0.624906786,-0.7923203964,-0.8276807126,-0.5502905677,,,,
HRMY,HRMY,HRMY,-0.2924378636,-0.1922728645,-0.2085181899,-0.2085181899,,,,
ADEA,ADEA,ADEA,0.4319727891,0.6022835395,4.594684385,0.9695906433,,,,
HLMN,HLMN,HLMN,-0.1275797373,0.1151079137,0.1151079137,0.1151079137,,,,
DXPE,DXPE,DXPE,1.233639495,2.349497848,6.444515306,3.171908506,,,,
SLDE,SLDE,SLDE,0,0,0,0,,,,
VBTX,VBTX,VBTX,0.3022806339,0.8716666667,1.080914145,1.162387677,,,,
JBLU,JBLU,JBLU,-0.1533333333,0.1415730337,-0.5594102342,-0.8006279435,,,,
NTLA,NTLA,NTLA,-0.1727992548,-0.4486184415,-0.1654135338,-0.1654135338,,,,
NTB,NTB,NTB,0.1917625033,0.6191860465,1.038426349,1.038426349,,,,
RAMP,RAMP,RAMP,0.1077044025,-0.05213588967,-0.4656806978,0.4311833418,,,,
METCB,METCB,METCB,0.6601941748,0.3846153846,0.3846153846,0.3846153846,,,,
FCF,FCF,FCF,0.03880597015,0.4415907208,1.33557047,0.9120879121,,,,
ATRC,ATRC,ATRC,0.2233898305,-0.1345323741,-0.09932617919,0.8108379328,,,,
FIHL,FIHL,FIHL,-0.02986725664,0.1956373551,0.1956373551,0.1956373551,,,,
NWBI,NWBI,NWBI,-0.05882352941,0.2380952381,0.3699231614,-0.03480278422,,,,
NEXT,NEXT,NEXT,0.4308943089,0.2893772894,1.263665595,1.263665595,,,,
CDLR,CDLR,CDLR,-0.2230003686,-0.2230003686,-0.2230003686,-0.2230003686,,,,
BELFB,BELFB,BELFB,0.8130495731,2.12475291,12.86647173,6.527513228,,,,
COGT,COGT,COGT,0.2111517367,0.3289869609,0.4528508772,0.4528508772,,,,
HROW,HROW,HROW,0.04291004139,2.235135135,7.156729131,6.210843373,,,,
ROCK,ROCK,ROCK,-0.1235632184,-0.09923213231,-0.02726837825,2.463940943,,,,
CECO,CECO,CECO,0.7779757662,2.01814882,5.987394958,5.039951574,,,,
TIGR,TIGR,TIGR,1.37037037,0.9922178988,1.169491525,1.169491525,,,,
ERO,ERO,ERO,-0.1727794962,0.06303236797,0.06303236797,0.06303236797,,,,
CHCO,CHCO,CHCO,0.06252695127,0.3963504477,1.179373784,1.505592841,,,,
BELFA,BELFA,BELFA,0.1929157494,1.630626655,9.937614679,6.507556675,,,,
VVX,VVX,VVX,0.01067486883,0.1070154578,0.4293756397,1.567095588,,,,
UNFI,UNFI,UNFI,0.7672727273,0.5412262156,0.6281407035,-0.4254187192,,,,
VYX,VYX,VYX,-0.05641025641,-0.2414605418,0.08053691275,-0.07070707071,,,,
ENR,ENR,ENR,-0.111409396,-0.1904616325,-0.3280893174,-0.3348404923,,,,
NWN,NWN,NWN,0.09,0.1060375444,-0.01624548736,-0.04112601715,,,,
HLIO,HLIO,HLIO,0.1893530997,-0.02306273063,0.47206005,0.9445464561,,,,
ENOV,ENOV,ENOV,-0.2815444725,-0.4228212703,-0.4054773678,-0.3842820563,,,,
DQ,DQ,DQ,0.6163915766,-0.05679176353,0.1653672548,8.466666667,,,,
VECO,VECO,VECO,-0.0835942392,0.08689194207,1.540798611,0.4656985478,,,,
MCW,MCW,MCW,-0.2283236994,-0.04642857143,-0.04642857143,-0.04642857143,,,,
WINA,WINA,WINA,0.3138873995,0.3276983095,1.968922275,3.888578554,,,,
PRGS,PRGS,PRGS,-0.2801399825,-0.267580559,0.1510912143,0.6152336082,,,,
UTZ,UTZ,UTZ,-0.2933484935,-0.08333333333,-0.2688235294,-0.2688235294,,,,
CWH,CWH,CWH,-0.3001618123,-0.1236068896,-0.3869596031,-0.3869596031,,,,
CCB,CCB,CCB,1.2187017,1.581834532,8.298785425,8.298785425,,,,
IMAX,IMAX,IMAX,0.634751773,0.6677002584,1.638593622,0.0215257993,,,,
AVAH,AVAH,AVAH,0.4955277281,5.741935484,5.741935484,5.741935484,,,,
SRPT,SRPT,SRPT,-0.8544903976,-0.8408575911,-0.8731944444,-0.4567093127,,,,
SLVM,SLVM,SLVM,-0.4963486455,-0.02663328022,-0.02663328022,-0.02663328022,,,,
AAOI,AAOI,AAOI,0.670212766,1.842385517,1.487418453,0.5147559591,,,,
RZLV,RZLV,RZLV,0.3861788618,0.3861788618,0.3861788618,0.3861788618,,,,
WMK,WMK,WMK,0.04411549172,0.1134729603,0.4925623298,0.7241045499,,,,
ACVA,ACVA,ACVA,-0.5124282983,-0.3047034765,-0.3047034765,-0.3047034765,,,,
USAR,USAR,USAR,0.5526561044,0.634936212,0.634936212,0.634936212,,,,
AAMI,AAMI,AAMI,0.8397064504,1.409205867,2.732758621,2.237933379,,,,
ICFI,ICFI,ICFI,-0.4384583506,-0.2218393634,0.5127591707,2.076548816,,,,
ZIM,ZIM,ZIM,-0.3858833474,0.334251607,0.334251607,0.334251607,,,,
WEN,WEN,WEN,-0.4715585893,-0.5494665373,-0.5646672915,0.05808656036,,,,
HI,HI,HI,-0.121577218,-0.4305325444,-0.1199707388,-0.04976303318,,,,
MAN,MAN,MAN,-0.4704210099,-0.4684060334,-0.4551532033,-0.5063722397,,,,
SHCO,SHCO,SHCO,0.7151162791,0.2770562771,0.2770562771,0.2770562771,,,,
NYAX,NYAX,NYAX,0.8502340094,1.069808028,1.069808028,1.069808028,,,,
CASH,CASH,CASH,0.1438377059,0.626681128,3.042587601,4.337366548,,,,
KARO,KARO,KARO,0.3674475956,1.624230951,1.624230951,1.624230951,,,,
